business_name,author_name,text,photo,rating,rating_category,location,irrelevant,spam,advertisement,rant,quality_score
Koco Restaurant,Osman Kuzgun,the summer part of the place is stylish and pleasant the view is wonderful the food and appetizers are delicious prices were a little expensive,dataset/indoor_atmosphere/koco_restaurant_osman_kuzgun.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Koco Restaurant,Nihat Karabiber,generally good service thank you,dataset/outdoor_atmosphere/koco_restaurant_nihat_karabiber.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Koco Restaurant,Mehmet Kaya,appetizers are great the view is great the place is beautiful the fish is very fresh and delicious,dataset/taste/koco_restaurant_mehmet_kaya.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Koco Restaurant,Gungor Koksal,the theme of the place is usually white this can actually bother the human eye on sunny days so i think the wrong color was chosen fish flavors were average,dataset/indoor_atmosphere/koco_restaurant_gungor_koksal.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Onder Yaman,food came late pasta was cold the waiters couldn t take care of us from taking care of the takeaway,dataset/menu/tavuk_dunyasi_onder_yaman.png,2,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Tavuk Dunyasi,Furkan Yildirim,the ingredients used in the salad were rotten i didn t like it at all,dataset/taste/tavuk_dunyasi_furkan_yildirim.png,1,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Saygi Kanal,great chicken thanks,dataset/outdoor_atmosphere/tavuk_dunyasi_saygi_kanal.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Harun Koybasi,the taste is fine but when you wait for the waiter for minutes to order and wait for the food for minutes after placing the order the taste is meaningless waiters were very indifferent,dataset/indoor_atmosphere/tavuk_dunyasi_harun_koybasi.png,1,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Tavuk Dunyasi,Yusuf Sezer,recommend,dataset/outdoor_atmosphere/tavuk_dunyasi_yusuf_sezer.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Ozge Sisar,it had nothing to do with the chicken world flavor i knew,dataset/taste/tavuk_dunyasi_ozge_sisar.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Cihangir Koyuncu,very tasty i definitely recommend the reason i gave stars is because the prices are expensive,dataset/taste/tavuk_dunyasi_cihangir_koyuncu.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Erdal Taylan,we ordered cafe de paris it was delicious and the price was tl,dataset/indoor_atmosphere/tavuk_dunyasi_erdal_taylan.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Tavuk Dunyasi,Yasemin Beril,it is very crowded and arrives incredibly late if you are very hungry it is better to eat somewhere else,dataset/menu/tavuk_dunyasi_yasemin_beril.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Tavuk Dunyasi,Baki Sarici,salad was not very fresh,dataset/outdoor_atmosphere/tavuk_dunyasi_baki_sarici.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Tavuk Dunyasi,Lorian Elder,it was a bit crowded but it s okay the flavors were good,dataset/indoor_atmosphere/tavuk_dunyasi_lorian_elder.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Burcak Kurt,overall everything was delicious however we didn t like the eggplant salad it was too sour and didn t taste like eggplant at all,dataset/taste/kumsal_lokantasi_burcak_kurt.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Erkan Baysoy,raki and fish was good thank you it was super,dataset/outdoor_atmosphere/kumsal_lokantasi_erkan_baysoy.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Taner Diyaz,we went on a friday and all the tables were full at first service waiters the ambiance is very nice the menu was a little expensive,dataset/indoor_atmosphere/kumsal_lokantasi_taner_diyaz.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kumsal Lokantasi,Sitki Evrenkaya,excellent service,dataset/menu/kumsal_lokantasi_sitki_evrenkaya.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Osman Gunalp,i recommend the liver and cyprus salad the appetizers are delicious the price is good according to the place and the service provided,dataset/taste/kumsal_lokantasi_osman_gunalp.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kumsal Lokantasi,Charles Laria,we had a pleasant time the ambiance was nice,dataset/indoor_atmosphere/kumsal_lokantasi_charles_laria.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Bekir Boz,the smell of the wet wipes was very nice it s a clean place,dataset/outdoor_atmosphere/kumsal_lokantasi_bekir_boz.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Mahmut Kaplan,we ate nice fishes thank you,dataset/indoor_atmosphere/kumsal_lokantasi_mahmut_kaplan.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Ceren Yaman,elite delicious central what more the most preferred dishes we experienced are sole fish skewers fried anchovies and shrimp calamari they also bring fresh lavash if you want the sole fish was amazing food is also a little pricey,dataset/taste/kumsal_lokantasi_ceren_yaman.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kumsal Lokantasi,Sinem Sahin,thanks for the nice service,dataset/outdoor_atmosphere/kumsal_lokantasi_sinem_sahin.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kumsal Lokantasi,Bora Gungoren,nice salad it was delicious,dataset/taste/kumsal_lokantasi_bora_gungoren.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Salih Usta,Ilker Ekinci,we randomly decided to stop by and have an ice cream but we tasted the worst ice cream we ve ever had in our lives here i don t know if it was one of the flavors they used but the products seemed to be out of date,dataset/outdoor_atmosphere/salih_usta_ilker_ekinci.png,1,outdoor_atmosphere,unidentified,1.0,0.0,0.0,1.0,0.5
Salih Usta,Hasan Erdem,have you ever seen a rainbow in these colors the year old boy would draw the umbrella more beautifully which was said to be made of sugar dough the cake doesn t even stand up straight a birthday cake would only be so sloppy,dataset/taste/salih_usta_hasan_erdem.png,1,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Mehmet Gemici,the pastry is very nice it is more affordable compared to other places i highly recommend other products,dataset/taste/salih_usta_mehmet_gemici.png,5,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Emre Safak,it is clean and hygiene rules have been followed the products are daily and fresh it is very rich in diversity every product you are looking for is available you can shop without thinking at all,dataset/indoor_atmosphere/salih_usta_emre_safak.png,4,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Yilmaz Yasar,don t order anything at home they re sending a stale dessert,dataset/taste/salih_usta_yilmaz_yasar.png,2,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Yeliz Kiziltoprak,i didn t like the atmosphere or the decor either the lower floor is in front of the highway trucks are passing by you re eating pies it s not nice and it s expensive oh and there are a lot of beggars,dataset/indoor_atmosphere/salih_usta_yeliz_kiziltoprak.png,1,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Busra Subasi,my and my year old daughter s favorite place is in samsun we love the products of this place the most,dataset/taste/salih_usta_busra_subasi.png,5,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Fikret Aslan,they have very high quality cakes i strongly recommend their baklava alone is not that good cookies are expensive but they re fine,dataset/taste/salih_usta_fikret_aslan.png,3,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Fatih Ege,they have various and delicious products especially the age cakes are very successful the materials they use in the products are of high quality the prices are reasonable according to the quality,dataset/indoor_atmosphere/salih_usta_fatih_ege.png,5,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Furkan Yuksel,you won t regret that the products taste very good but i ve never seen such a bad staff before definitely don t sit down and drink tea and coffee take the product and leave that s the most logical thing,dataset/indoor_atmosphere/salih_usta_furkan_yuksel.png,2,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Salih Usta,Aysel Hasir,it is a very nice place for high quality and special tastes the employees and the owner are very interested and polite we are going with love,dataset/taste/salih_usta_aysel_hasir.png,4,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Red Dragon,Teoman Sezer,chinese salad and spring rolls were okay i didn t like the veggie noodles very much the plum sauce of the peking duck was delicious but the presentation was poor,dataset/outdoor_atmosphere/red_dragon_teoman_sezer.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Red Dragon,Baran Seyyar,a place with a nice ambiance and delicious sushi it may be called expensive but unfortunately the taste is not affordable,dataset/indoor_atmosphere/red_dragon_baran_seyyar.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Red Dragon,Enes Sert,the ambiance of the place is nice but the food is not tasty i don t think i will come again,dataset/menu/red_dragon_enes_sert.png,2,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Red Dragon,Ediz Aksoy,when you come to the front of the place its magnificent exterior design really draws attention and i think it was done very well and i personally liked it very much the atmosphere is truly magnificent we tried chinese food especially ramen was delicious,dataset/taste/red_dragon_ediz_aksoy.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Red Dragon,Bilge Cakir,the atmosphere is nice and the food is delicious we tried noodles spring rolls hot and sour soup and an apple dessert,dataset/outdoor_atmosphere/red_dragon_bilge_cakir.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Red Dragon,Ender Gulsen,food was a bit salty due to soy sauce prices are in line with the market,dataset/indoor_atmosphere/red_dragon_ender_gulsen.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Red Dragon,Muhsine Ozer,the plate in the photo was around tl flavors may be a bit difficult for those who will try for the first time,dataset/taste/red_dragon_muhsine_ozer.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Red Dragon,Mustafa Kadim,i tried peking duck with orange and soy sauce it had a somewhat offensive odor good in terms of taste,dataset/menu/red_dragon_mustafa_kadim.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Red Dragon,Elfin Siner,it has cheaper price compared to other chinese restaurants but the flavors were not that good what was particularly interesting to me was that the drinks were very expensive,dataset/indoor_atmosphere/red_dragon_elfin_siner.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Red Dragon,Tuvanna Kuscu,the outside and inside of the restaurant is very well decorated the ambiance is really nice we ate sushi chicken with mushrooms and steamed ravioli i really liked the sushi and chicken but i found the ravioli a bit bland,dataset/outdoor_atmosphere/red_dragon_tuvanna_kuscu.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Red Dragon,Tugce Atalay,we ate bentos and mixed noodles we liked everything we ate it was very tasty the service was fast but it was a bit expensive for your information,dataset/taste/red_dragon_tugce_atalay.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Tugay Kutlu,one of the places in samsun with the most beautiful view and menu a place where you can enjoy your dessert and coffee to the full while enjoying the sea view in front,dataset/menu/mado_tugay_kutlu.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Zafer Caner,first of all the service is slow and very late and there are no crowds i ordered a bulk profiterole the portion also had balls the size of nuts and the chocolate was also tasteless,dataset/indoor_atmosphere/mado_zafer_caner.png,1,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Sumeyye Gulten,atakum mado what a need for another word the taste quality of the products are ala it is very nice that the service staff is kind solution oriented especially the sensitivity of the company official it is very nice to be relevant,dataset/taste/mado_sumeyye_gulten.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Mado,Melike Gulsen,there is no need to tell mado at length it is a clean and beautiful place but there is no standard kadayif burma with pistachios used to be so unique that i would like to eat it everyday but now sometimes it was burnt sometimes dry sometimes uncooked,dataset/taste/mado_melike_gulsen.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Mado,Ali Berk Kustul,well it was very nice the service was very fast and the prices are reasonable i recommend delicious food,dataset/outdoor_atmosphere/mado_ali_berk_kustul.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Deniz Ozbekturk,i wanted a four cheese ravioli it s just that the sauce is nice unfortunately it failed all of the portions have adapted to the economy they have shrunk,dataset/indoor_atmosphere/mado_deniz_ozbekturk.png,2,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Cetin Atali,my guest and i went for dessert we waited minutes to get a menu we placed orders and we waited another minutes of course one person couldn t make it to the dozens of tables upstairs to work,dataset/outdoor_atmosphere/mado_cetin_atali.png,1,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Asuman Mutevellioglu,it may be the most friendly service i have ever encountered in my life all the employees were very sweet caring people the drinks and food were very tasty and fresh i will definitely come again,dataset/taste/mado_asuman_mutevellioglu.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Mado,Engin Kapan,something strange came out of the ice cream the teas are stale and boiled and you have to say an order two or three times i definitely don t recommend it it s a pity for your money,dataset/menu/mado_engin_kapan.png,2,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Mado,Muhammet Ay,the address of quality the service should be a little faster,dataset/taste/mado_muhammet_ay.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Mado,Gokhan Basturk,unfortunately the sorbet desserts are not satisfactory the air conditioners are not working it s a humid environment i hope they fix it,dataset/indoor_atmosphere/mado_gokhan_basturk.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Classic Thai,Miley Sinus,love this restaurant thai style and good taste clean and good service recommended,dataset/outdoor_atmosphere/classic_thai_miley_sinus.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Classic Thai,Merve Sever,i loved the ambiance welcome and service we ate pineapple spicy shrimp chicken noodles and chicken pie a little pricey but nice place,dataset/taste/classic_thai_merve_sever.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Classic Thai,Abdullah Eser,you can taste different flavors on the menus it s a bit of an expensive place the waiters are nice,dataset/indoor_atmosphere/classic_thai_abdullah_eser.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Classic Thai,Dogan Akyel,amazing flavors,dataset/menu/classic_thai_dogan_akyel.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Classic Thai,Kadir Sandal,ambiance were pretty good,dataset/outdoor_atmosphere/classic_thai_kadir_sandal.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Classic Thai,Hamad Almuftad,i like thailand foods but not like here ones,dataset/outdoor_atmosphere/classic_thai_hamad_almuftad.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Classic Thai,Ebru Sakar,the food is very good the employees are very good and smiling prices are very reasonable compared to asian cuisines i will come here often,dataset/indoor_atmosphere/classic_thai_ebru_sakar.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Classic Thai,Maria Taison,we ve had a great dinner at this restaurant the food was delicious well prepared and nicely seasoned i did not know much about thai cuisine but i enjoyed the meal very much plus the atmosphere of the place is relaxing staff nice and friendly and prices pretty moderate perfect spot to eat out with friends in the center of istanbul would love to come back again,dataset/taste/classic_thai_maria_taison.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Classic Thai,Alev Ozturk,although far easts foods suits my taste tom yum soup was very aromatic and different i didn t like it,dataset/menu/classic_thai_alev_ozturk.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Classic Thai,Theodore Rano,the waiters took care of me that s why i left the restaurant before i could order,dataset/indoor_atmosphere/classic_thai_theodore_rano.png,1,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Classic Thai,Degen Hill,egg dish was super salty beef with veggies was really good a bit on the pricier side compared with local turkish food but when your thai gf wants a taste of home hard to argue over price,dataset/taste/classic_thai_degen_hill.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Inegol Restaurant,Muhammet Uygun,the staff is very nice the food is quite delicious,dataset/outdoor_atmosphere/inegol_restaurant_muhammet_uygun.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Inegol Restaurant,Mehmet Cakir,the environment is nice the food is delicious the employees are polite we ate meatballs in neg l the manti were great,dataset/indoor_atmosphere/inegol_restaurant_mehmet_cakir.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Inegol Restaurant,Burak Yilmaz,it s an expensive restaurant,dataset/menu/inegol_restaurant_burak_yilmaz.png,1,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Inegol Restaurant,Aysenur Celik,i especially recommend wedding soup stuffed meatballs manti and ineg l meatballs,dataset/taste/inegol_restaurant_aysenur_celik.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Inegol Restaurant,Murat Gul,local dishes and soups are nice,dataset/indoor_atmosphere/inegol_restaurant_murat_gul.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Inegol Restaurant,Erkan Yilmaz,i did not recommend bad service,dataset/outdoor_atmosphere/inegol_restaurant_erkan_yilmaz.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Inegol Restaurant,Selim Burusuk,the place is beautiful the food sucks also expensive,dataset/menu/inegol_restaurant_selim_burusuk.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Inegol Restaurant,Selman Genc,we came because the comments were good we did not regret it i recommend the beef tenderloin home baklava is also very tasty prices are reasonable,dataset/taste/inegol_restaurant_selman_genc.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Inegol Restaurant,Huseyin Demirel,delicious food but their toilets are filthy that s why i m deducting points,dataset/indoor_atmosphere/inegol_restaurant_huseyin_demirel.png,2,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Inegol Restaurant,Cenk Ozmercan,famous and delicious meatballs,dataset/outdoor_atmosphere/inegol_restaurant_cenk_ozmercan.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Inegol Restaurant,Osman Korkmaz,the food is delicious but we waited hour after ordering and we were extremely hungry,dataset/taste/inegol_restaurant_osman_korkmaz.png,1,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Baris Efe,i ate h nkar begendi and cherry pudding both were legends the meat of h nkar begendi was tender,dataset/menu/karakoy_lokantasi_baris_efe.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Karakoy Lokantasi,Soykan Ozdemir,it has been wonderfully designed in its new location in karak y it s gorgeous inside soundproofing i guess the waiters are very interested and approaching with a smile the appetizers and great service were very successful thanks,dataset/indoor_atmosphere/karakoy_lokantasi_soykan_ozdemir.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Alper Uner,a classy place in karak y with its white cloth and good service liver lovers should definitely try the liver pan,dataset/taste/karakoy_lokantasi_alper_uner.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Yavuz Parla,the location is nice the menus are varied the appetizers are delicious the prices are a little high,dataset/outdoor_atmosphere/karakoy_lokantasi_yavuz_parla.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Oncu Guyer,excellent appetizers great atmosphere acceptable prices,dataset/menu/karakoy_lokantasi_oncu_guyer.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Ece Oztunc,the place was too noisy we didn t really enjoy the food in this mess,dataset/taste/karakoy_lokantasi_ece_oztunc.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Pelin Kuzey,some of the seafood starters are successful appetizers are small in portion size for one person salads do not meet expectations,dataset/indoor_atmosphere/karakoy_lokantasi_pelin_kuzey.png,3,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Mevlut Sahin,awesome place,dataset/outdoor_atmosphere/karakoy_lokantasi_mevlut_sahin.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Burak Tuzel,i can t say anything negative about the place the ambiance the staff the richness of the food the appetizers the taste and the presentation it s just perfect but i m giving points because it s a very expensive place,dataset/taste/karakoy_lokantasi_burak_tuzel.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Karakoy Lokantasi,Merve Onder,we were not satisfied with the service at all i ordered wine and it came with a little bit of wine in a regular glass,dataset/indoor_atmosphere/karakoy_lokantasi_merve_onder.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Karakoy Lokantasi,Filiz Goksever,yummy yummy delicious,dataset/outdoor_atmosphere/karakoy_lokantasi_filiz_goksever.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Mersinli Cigerci Apo,Mahmut Demir,the treats and the food were really delicious each of them was not one of those places that would cause you to come to the place and leave unhappy,dataset/taste/mersinli_cigerci_apo_mahmut_demir.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Mersinli Cigerci Apo,Emre Abalak,we came up with the suggestion everything was very nice especially koksal who was in the safe was so interested thank you so much for everything,dataset/outdoor_atmosphere/mersinli_cigerci_apo_emre_abalak.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Mersinli Cigerci Apo,Hayrullah Unal,although it is not as much as an urfa it is the only place that can eat liver under samsun conditions appetizers can be improved there should definitely be green mint next to the liver arugula does not suit the liver,dataset/taste/mersinli_cigerci_apo_hayrullah_unal.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Mersinli Cigerci Apo,Serdar Yildirim,the parking area is large valet service is offered the welcome at the entrance is good attention should be paid to order and cleanliness,dataset/indoor_atmosphere/mersinli_cigerci_apo_serdar_yildirim.png,1,indoor_atmosphere,restaurant,0.0,0.0,1.0,0.0,0.75
Mersinli Cigerci Apo,Koksal Kok,the employees are friendly the prices are also very reasonable according to the food provided i can call it the first choice in samsun,dataset/menu/mersinli_cigerci_apo_koksal_kok.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Mersinli Cigerci Apo,Onur Uzun,the place is quite big the employees are interested and friendly this is development skewers and buttermilk cost tl i liked the price as appropriate,dataset/menu/mersinli_cigerci_apo_onur_uzun.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Mersinli Cigerci Apo,Gokhan Guzel,its breakfast is really very good i would like to especially point out that you do not need to go to cakalli for menemen you can eat the most delicious here i really like the fried egg too,dataset/taste/mersinli_cigerci_apo_gokhan_guzel.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Mersinli Cigerci Apo,Mutlu Inac,they ve reduced the menus so much that you can t get enough the service was over,dataset/indoor_atmosphere/mersinli_cigerci_apo_mutlu_inac.png,2,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Mersinli Cigerci Apo,Halit Albayrak,there are a lot of appetizers the service is fast and the employees are interested there is a lot of liver servings but i couldn t catch the taste i wanted the prices are a little high,dataset/outdoor_atmosphere/mersinli_cigerci_apo_halit_albayrak.png,3,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Mersinli Cigerci Apo,Hulya Bezci,the staff is extremely interested the taste is already a very good place it is recommended,dataset/indoor_atmosphere/mersinli_cigerci_apo_hulya_bezci.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Mersinli Cigerci Apo,Levent Sun,the food wasn t bad we got tired of constantly asking for lavash bread the liver until the bread came to the table it became like ice,dataset/indoor_atmosphere/mersinli_cigerci_apo_levent_sun.png,2,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Serdar Soylu,it is a great place for samsun the taste the treats the semolina dessert with ice cream that comes after the meal the variety of the menu the attention and politeness of the waiters are very good,dataset/outdoor_atmosphere/baskent_aspava_serdar_soylu.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Baskent Aspava,Ibrahim Genc,we went to iftar especially they praised the appetizers and treats very much but as can be seen from the photo it s not good at all it was an incredible crowd,dataset/taste/baskent_aspava_ibrahim_genc.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Emine Cinar,it s delicious fast and has friendly staff although the price seems a little expensive it meets this with unlimited tea dessert service and appetizers,dataset/menu/baskent_aspava_emine_cinar.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Baskent Aspava,Murat Caliskan,the place is nice the employees are good the food is delicious but the human pilfering for extra charge caused me to give it point,dataset/menu/baskent_aspava_murat_caliskan.png,1,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Baskent Aspava,Burak Ak,congratulations everything was very nice and attentive the treats were too much for the number of people cacik is given in aspava in ankara this can also be included in the treats i can say this in addition,dataset/taste/baskent_aspava_burak_ak.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Melike Erdem,the prices were in the range i didn t like lahmacun the appetizers were nice,dataset/taste/baskent_aspava_melike_erdem.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Metehan Naz,every time i go the prices change i don t like it but even for the treats you can go which comes as many appetizers tea etc as you want,dataset/indoor_atmosphere/baskent_aspava_metehan_naz.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Taner Gurel,we went for dinner after minutes they said do you want meatball we bought piece we asked for an account of tl then they reflected it to the account they put water in the glasses unannounced they wrote tl to the liter water on the table they re not supposed to do it this way,dataset/indoor_atmosphere/baskent_aspava_taner_gurel.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Gun Oksay,the sauces and uncooked meats of the dishes give the impression of a meal prepared in the mall and not in a kebab restaurant,dataset/outdoor_atmosphere/baskent_aspava_gun_oksay.png,2,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Baskent Aspava,Bulent Ozengin,very very expensive extravagant prices one lahmacun is tl they charge tl for a glass of buttermilk all the intertwined tables are almost adjacent,dataset/indoor_atmosphere/baskent_aspava_bulent_ozengin.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Baskent Aspava,Cagla Arslan,i ate closed doner pita pita were very tasty iskender was beautiful there is a playground for children great on treats,dataset/taste/baskent_aspava_cagla_arslan.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Sini Mugla,Amine Caliskan,prices are reasonable foods were delicious,dataset/menu/sini_mugla_amine_caliskan.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Sini Mugla,Ipek Cicek,the place was full of flies and one of them fell into my food when i asked for my meal to be changed they refused,dataset/indoor_atmosphere/sini_mugla_ipek_cicek.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Sini Mugla,Yunus Mutlu,the atmosphere was spacious and the waiters were nice the meals were very delicious the prices were reasonable but the portions were small,dataset/taste/sini_mugla_yunus_mutlu.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Sini Mugla,Sevgi Kizilirmak,the food is super delicious i especially recommend the fig dessert service personnel interest and hygiene were also high,dataset/outdoor_atmosphere/sini_mugla_sevgi_kizilirmak.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
